"CIVICNUMBER","UNIT","STREETNAME","POSTALCODE","MUNICIPALITY","LATITUDE","LONGITUDE","geometry.x","geometry.y"
5,,"Taskar Drive","P6A 6N5","SSM",46.51321124,-84.25633507,710471.4399999995,5154728.91
66,,"Chartwell Drive","P6A 6A2","SSM",46.5134047,-84.27179467,709284.8100000005,5154709.289999999
75,,"East Champagne Drive","P6A 6S8","SSM",46.50992692,-84.26140469,710095.2200000007,5154350.48
109,,"Denwood Drive","P6A 5R4","SSM",46.50850084,-84.26300435,709978,5154187.77
749,,"Trunk Road","P6A 3T3","SSM",46.52331784,-84.26898059,709462.5500000007,5155818.210000001
122,,"Queensgate Boulevard","P6A 6Y4","SSM",46.52716187,-84.251761,710768.3200000003,5156291.18
9,,"Taskar Drive","P6A 6N5","SSM",46.51326912,-84.25653826,710455.6300000008,5154734.800000001
104,,"East Champagne Drive","P6A 6S7","SSM",46.51065723,-84.26261641,709999.4499999993,5154428.4
115,,"Cambridge Place","P6A 6E8","SSM",46.516731,-84.27722063,708855.8399999999,5155064.5
151,,"River Road","P6A 6C3","SSM",46.51519549,-84.24857418,711059.0800000001,5154970.109999999
108,,"East Champagne Drive","P6A 6S7","SSM",46.51054054,-84.26277974,709987.3699999992,5154415
105,,"Greenview Lane","P6A 6L1","SSM",46.5087887,-84.27287857,709219.3900000006,5154193.529999999
307,,"River Road","P6A 5K9","SSM",46.51933428,-84.24401349,711392.8499999996,5155442.18
59,,"East Champagne Drive","P6A 6S8","SSM",46.50951836,-84.26050492,710165.8200000003,5154307.48
283,,"Dacey Road","P6A 5J9","SSM",46.52385672,-84.25761901,710331.8399999999,5155908.3100000005
109,,"Greenview Lane","P6A 6L1","SSM",46.50880448,-84.27262711,709238.6199999992,5154195.949999999
140,,"Sutton Place","P6A 6B4","SSM",46.51480047,-84.27547868,708996.8599999994,5154854.609999999
65,,"Willowdale Street","P6A 5Y1","SSM",46.51482777,-84.25174712,710817.1199999992,5154920.77
184,,"Manitou Drive","P6B 5L1","SSM",46.5313008,-84.2752523,708950.9100000001,5156688.57
303,,"River Road","P6A 5K9","SSM",46.51924546,-84.24424901,711375.1300000008,5155431.68
85,,"Lorna Drive","P6A 6H4","SSM",46.51187549,-84.25842227,710316.4900000002,5154574.93
97,,"Chartwell Drive","P6A 6A1","SSM",46.51438394,-84.27260278,709219.0600000005,5154815.949999999
57,,"Gran Street","P6A 0C6","Rankin",46.52777384,-84.26596802,709676.4399999995,5156321.32
69,,"Autumn Drive","P6A 4X1","SSM",46.51790783,-84.25967389,710197.1999999993,5155241.85
1025,,"McNabb Street","P6B 2A1","SSM",46.52289745,-84.27442901,709046.3000000007,5155757.050000001
74,,"Oak Park Crescent","P6A 5A9","SSM",46.4990877,-84.27170555,709346.6400000006,5153118.76
61,,"Gran Street","P6A 0C6","Rankin",46.52789792,-84.26574494,709693.0700000003,5156335.699999999
135,,"Anna Street","P6B 3S9","SSM",46.52780185,-84.2705668,709323.6600000001,5156312.220000001
54,,"Eastern Avenue","P6A 4R1","SSM",46.5163103,-84.26875779,709506.5899999999,5155040.1899999995
425,,"Boundary Road","P6A 5Z2","SSM",46.51325479,-84.27119273,709331.5600000005,5154694.23
131,,"Anna Street","P6B 3S9","SSM",46.52769153,-84.27067352,709315.9000000004,5156299.68
6,,"Adrian Drive","P6A 4W9","SSM",46.51572791,-84.26046565,710144.8800000008,5154997.529999999
77,,"Boundary Road","P6A 5B7","SSM",46.50418669,-84.26702284,709686.3200000003,5153697.74
11,,"Hardwood Street","P6A 5W1","SSM",46.51780388,-84.25689003,710411.1300000008,5155237.720000001
136,,"Greenview Court","P6A 6K6","SSM",46.50962979,-84.27242755,709250.7599999998,5154288.18
142,,"Sutton Place","P6A 6B4","SSM",46.51483505,-84.27540773,709002.1699999999,5154858.640000001
1,,"Taskar Drive","P6A 6N5","SSM",46.51314135,-84.25614591,710486.2200000007,5154721.65
19,,"MacMurray Avenue","P6A 5W7","SSM",46.51878968,-84.25688745,710407.5199999996,5155347.26
7,,"Hardwood Street","P6A 5W1","SSM",46.51769571,-84.25701438,710402.0099999998,5155225.369999999
76,,"Glen Avenue","P6A 5E2","SSM",46.5059401,-84.2650295,709832.5,5153897.859999999
241,,"Anna Street","P6B 3S9","SSM",46.53143522,-84.27016231,709340.7100000009,5156717
187,,"Manitou Drive","P6B 5K8","SSM",46.53143767,-84.27587049,708902.9800000004,5156702.140000001
18,,"Celene Court","P6A 4S7","SSM",46.51798397,-84.26348704,709904.4299999997,5155240.16
148,,"Amber Street","P6A 5G1","SSM",46.5154144,-84.26196293,710031.2400000002,5154958.710000001
158,,"Gibbs Street","P6A 5H7","SSM",46.52299942,-84.26864895,709489.2100000009,5155783.710000001
96,,"Robin Street","P6A 5X9","SSM",46.52324173,-84.26673379,709635.1600000001,5155815.720000001
711,,"River Road","P6A 5K9","SSM",46.53165948,-84.23672502,711903.9100000001,5156831.1899999995
11,,"Parkshore Drive","P6A 6B1","SSM",46.51056321,-84.25317508,710724.0800000001,5154443.119999999
95,,"Dell Avenue","P6A 5C8","SSM",46.50317775,-84.27060732,709415.1899999995,5153576.119999999
429,,"Boundary Road","P6A 5Z2","SSM",46.51339931,-84.27124441,709327.0399999991,5154710.15
65,,"Autumn Drive","P6A 4X1","SSM",46.51780599,-84.25979192,710188.5399999991,5155230.220000001
316,,"Parkland Crescent","P6A 6R4","SSM",46.51566323,-84.26030164,710157.7100000009,5154990.779999999
600,,"Gran Street","P6A 0C4","Rankin",46.53668614,-84.24741336,711064.8100000005,5157361.050000001
485,,"Gran Street","P6A 0C4","Rankin",46.53249167,-84.25489434,710507.4199999999,5156875.01
32,,"Griffon Street","P6A 5S7","SSM",46.51787776,-84.25394715,710636.5700000003,5155253.779999999
102,,"Robin Street","P6A 5X9","SSM",46.52317111,-84.26710412,709607.0299999993,5155806.890000001
14,,"Celene Court","P6A 4S7","SSM",46.51789165,-84.26332611,709917.1300000008,5155230.33
166,,"Frontenac Street","P6A 6Z3","Rankin",46.52741619,-84.26517074,709738.9600000009,5156283.699999999
72,,"Glen Avenue","P6A 5E2","SSM",46.50584604,-84.26484496,709847.0199999996,5153887.9
98,,"Robin Street","P6A 5X9","SSM",46.52321328,-84.26688413,709623.7400000002,5155812.16
71,,"Dauphin Drive","P6A 5E9","SSM",46.5137056,-84.26393023,709886.9199999999,5154763.609999999
113,,"Greenview Lane","P6A 6L1","SSM",46.50880312,-84.27233258,709261.2200000007,5154196.58
63,,"East Champagne Drive","P6A 6S8","SSM",46.5096242,-84.26079029,710143.5199999996,5154318.48
31,,"Ashgrove Avenue","P6A 4X3","SSM",46.51198097,-84.26648248,709697.7799999993,5154565.199999999
28,,"Griffon Street","P6A 5S7","SSM",46.51780631,-84.25379052,710648.8599999994,5155246.26
158,,"Birchwood Street","P6A 5R8","SSM",46.51146612,-84.26243824,710010,5154518.75
40,,"Cambridge Place","P6A 6E9","SSM",46.51654691,-84.27458694,709058.5600000005,5155051.02
146,,"Sutton Place","P6A 6B4","SSM",46.51491211,-84.27519333,709018.3200000003,5154867.77
66,,"Wiber Street","P6B 5L3","SSM",46.52715657,-84.27295841,709142.7300000004,5156234.18
83,,"Boundary Road","P6A 5B7","SSM",46.50427276,-84.26723867,709669.4299999997,5153706.73
142,,"Bristol Place","P6A 6L8","SSM",46.51323894,-84.27448128,709079.3599999994,5154683.75
70,,"Chartwell Drive","P6A 6A2","SSM",46.513522,-84.27179205,709284.5600000005,5154722.33
300,,"Eastern Avenue","P6A 4R6","SSM",46.52305265,-84.26197361,710000.9700000007,5155807.369999999
191,,"Manitou Drive","P6B 5K8","SSM",46.53156658,-84.27584904,708904.1300000008,5156716.52
82,,"Copernicus Drive","P6A 6H2","SSM",46.51290225,-84.25567457,710523.3000000007,5154696.34
144,,"Dacey Road","P6A 5K9","SSM",46.52166937,-84.2518718,710781.0800000001,5155680.609999999
34,,"Carol Court","P6A 4S2","SSM",46.51439044,-84.26813012,709562.1199999992,5154828.539999999
31,,"Pontiac Street","P6A 0C6","Rankin",46.52678735,-84.26731955,709576.5899999999,5156208.119999999
31,,"Joel Court","P6A 5E7","SSM",46.51094024,-84.26556992,709771.7899999991,5154451.99
117,,"Greenview Lane","P6A 6L1","SSM",46.50880639,-84.27207758,709280.7699999996,5154197.619999999
21,,"Autumn Drive","P6A 4X1","SSM",46.51643572,-84.2608694,710111.1799999997,5155075.1
24,,"Riverin Avenue","P6B 5N1","SSM",46.52635553,-84.26931527,709425.1999999993,5156154.84
2122,,"Queen Street East","P6A 5T7","SSM",46.50335275,-84.26379965,709936.8200000003,5153613.65
24,,"Griffon Street","P6A 5S7","SSM",46.51772976,-84.25360116,710663.6799999997,5155238.26
74,,"Chartwell Drive","P6A 6A2","SSM",46.51364896,-84.27180577,709283.0199999996,5154736.4
2118,,"Queen Street East","P6A 5T7","SSM",46.50319549,-84.26389227,709930.3200000003,5153595.93
20,,"Riverin Avenue","P6B 5N1","SSM",46.52645888,-84.26950112,709410.5500000007,5156165.83
306,,"Eastern Avenue","P6A 4R6","SSM",46.5231855,-84.26184997,710009.9399999995,5155822.460000001
73,,"Autumn Drive","P6A 4X1","SSM",46.51805424,-84.25954541,710206.4900000002,5155258.460000001
418,,"Boundary Road","P6A 5C2","SSM",46.51485174,-84.27051304,709377.5600000005,5154873.470000001
75,,"Dauphin Drive","P6A 5E9","SSM",46.5138429,-84.26402254,709879.3100000005,5154778.619999999
27,,"Joel Court","P6A 5E7","SSM",46.51085321,-84.26538579,709786.25,5154442.8100000005
25,,"Autumn Drive","P6A 4X1","SSM",46.51663415,-84.26093999,710105,5155096.960000001
3884,,"Queen Street East","P6A 5K9","SSM",46.52375482,-84.2497668,710934.4499999993,5155917.949999999
156,,"Amber Street","P6A 5G1","SSM",46.51557345,-84.26232074,710003.1799999997,5154975.43
26,,"Carol Court","P6A 4S2","SSM",46.51424738,-84.26783081,709585.6300000008,5154813.4399999995
20,,"Griffon Street","P6A 5S7","SSM",46.51764499,-84.25346281,710674.6199999992,5155229.210000001
99,,"Dell Avenue","P6A 5C8","SSM",46.50333976,-84.2705777,709416.8399999999,5153594.199999999
53,,"Muriel Drive","P6A 6X4","SSM",46.52315113,-84.24414083,711368.2699999996,5155865.93
89,,"Lorna Drive","P6A 6H4","SSM",46.51200061,-84.25831038,710324.5899999999,5154589.130000001
71,,"Wiber Street","P6B 5L5","SSM",46.52744535,-84.27349292,709100.6300000008,5156264.85
39,,"Joel Court","P6A 5E7","SSM",46.51112971,-84.26598837,709738.9600000009,5154471.93
93,,"Lorna Drive","P6A 6H4","SSM",46.51207849,-84.25820673,710332.2400000002,5154598.0600000005
64,,"Adrian Drive","P6A 4W9","SSM",46.51676499,-84.26163012,710051.5600000005,5155109.66
355,,"Dacey Road","P6A 5K1","SSM",46.52527991,-84.26054701,710101.7899999991,5156058.640000001
3892,,"Queen Street East","P6A 6X2","SSM",46.523265,-84.24820967,711055.7699999996,5155867.6899999995
433,,"Boundary Road","P6A 5Z2","SSM",46.51351713,-84.27126002,709325.3900000006,5154723.199999999
35,,"Joel Court","P6A 5E7","SSM",46.5110444,-84.26576283,709756.5899999999,5154463.050000001
235,,"Carlbert Street","P6A 5C9","SSM",46.51017174,-84.26904897,709507.8599999994,5154357.359999999
114,,"Glenwood Avenue","P6A 4T7","SSM",46.52252199,-84.25986979,710164.3699999992,5155754.01
61,,"Wayne Court","P6A 4S5","SSM",46.5171113,-84.26605073,709711.1500000004,5155136.380000001
487,,"Gran Street","P6A 0C4","Rankin",46.53272821,-84.25419476,710560.1500000004,5156903.16
67,,"Dauphin Drive","P6A 5E9","SSM",46.51356195,-84.26387318,709891.8499999996,5154747.800000001
105,,"East Champagne Drive","P6A 6S7","SSM",46.51032502,-84.26214948,710036.5500000007,5154392.73
2047,,"Queen Street East","P6A 2H4","SSM",46.50075142,-84.26535479,709827.5199999996,5153320.48
136,,"Gibbs Street","P6A 5H6","SSM",46.52250125,-84.26773685,709561.0800000001,5155730.779999999
66,,"Adrian Drive","P6A 4W9","SSM",46.51685226,-84.26154999,710057.3699999992,5155119.57
103,,"South Market Street","P6A 5G6","SSM",46.5167449,-84.26963882,709437.3399999999,5155086.140000001
61,,"Lawson Avenue","P6B 4G2","SSM",46.53065189,-84.27250845,709163.8100000005,5156623.74
88,,"Williams Street","P6A 5V5","SSM",46.51853229,-84.25221157,710767.1600000001,5155331.140000001
331,,"Eastern Avenue","P6A 4R5","SSM",46.52377032,-84.26052007,710109.6799999997,5155890.98
437,,"Boundary Road","P6A 5Z2","SSM",46.51367299,-84.27125886,709324.8800000008,5154740.52
60,,"Lawson Avenue","P6B 4G1","SSM",46.53100457,-84.27263162,709153.0099999998,5156662.6
313,,"Parkland Crescent","P6A 6R4","SSM",46.51564834,-84.25966932,710206.2699999996,5154990.8100000005
323,,"Eastern Avenue","P6A 4R5","SSM",46.52337747,-84.26088066,710083.5399999991,5155846.369999999
65,,"Wayne Court","P6A 4S5","SSM",46.51722413,-84.26594037,709719.1799999997,5155149.210000001
137,,"Bristol Place","P6A 6L9","SSM",46.51359181,-84.27489578,709046.2100000009,5154721.859999999
67,,"Wayne Court","P6A 4S5","SSM",46.51733584,-84.26582838,709727.3399999999,5155161.92
19,,"Pontiac Street","P6A 0C6","Rankin",46.52630076,-84.2668769,709612.4100000001,5156155.23
152,,"Wiber Street","P6B 5L9","SSM",46.53010875,-84.27254661,709162.9700000007,5156563.289999999
108,,"Glenwood Avenue","P6A 4T7","SSM",46.52250491,-84.26032126,710129.8100000005,5155750.91
115,,"Carlbert Street","P6A 5C9","SSM",46.50620791,-84.26889752,709534.7200000007,5153917.34
15,,"Hardwood Street","P6A 5W1","SSM",46.51791891,-84.2567403,710422.1699999999,5155250.9
24,,"MacMurray Avenue","P6A 5W8","SSM",46.51912085,-84.2572722,710376.7300000004,5155383.029999999
94,,"Chartwell Drive","P6A 6A2","SSM",46.51436521,-84.27191969,709271.5299999993,5154815.68
325,,"Parkland Crescent","P6A 6R3","SSM",46.51523666,-84.26003654,710179.6899999995,5154944.09
166,,"Boundary Road","P6A 5B9","SSM",46.50630652,-84.27034268,709423.4700000007,5153924.460000001
35,,"Ashgrove Avenue","P6A 4X3","SSM",46.51210272,-84.2663464,709707.75,5154579.09
2039,,"Queen Street East","P6A 2H4","SSM",46.50041562,-84.26570803,709801.7100000009,5153282.23
143,,"Anna Street","P6B 3S9","SSM",46.52803196,-84.27026852,709345.6500000004,5156338.58
29,,"Autumn Drive","P6A 4X1","SSM",46.51679223,-84.2608327,710112.6199999992,5155114.8100000005
141,,"Bristol Place","P6A 6L9","SSM",46.513647,-84.27468522,709062.1500000004,5154728.550000001
2173,,"Queen Street East","P6A 6B7","SSM",46.50447181,-84.26176969,710088.25,5153743.390000001
118,,"Glenwood Avenue","P6A 4T7","SSM",46.52242008,-84.25971454,710176.6699999999,5155743.1
188,,"Manitou Drive","P6B 5L1","SSM",46.53144045,-84.27522079,708952.7899999991,5156704.17
139,,"Anna Street","P6B 3S9","SSM",46.52787512,-84.27040548,709335.75,5156320.789999999
10,,"Dauphin Drive","P6A 5E8","SSM",46.51185951,-84.26324613,709946.5099999998,5154560.3100000005
36,,"Cambridge Place","P6A 6E9","SSM",46.51655066,-84.27435561,709076.2899999991,5155052.050000001
70,,"Oak Park Crescent","P6A 5A9","SSM",46.49943547,-84.27157801,709355.0899999999,5153157.74
117,,"Parkinworth Place","P6A 6Y8","SSM",46.52479069,-84.24577341,711236.6999999993,5156043.73
216,,"Carlbert Street","P6A 5E1","SSM",46.50954271,-84.26898794,709514.9600000009,5154287.630000001
80,,"Copernicus Drive","P6A 6H2","SSM",46.5128092,-84.2557503,710517.8499999996,5154685.800000001
617,,"Boundary Road","P6A 5C5","SSM",46.51993446,-84.27123788,709302.4299999997,5155436.289999999
613,,"Boundary Road","P6A 5C5","SSM",46.51977396,-84.27127056,709300.5399999991,5155418.369999999
79,,"Dauphin Drive","P6A 5E9","SSM",46.51396832,-84.26419732,709865.4199999999,5154792.09
49,,"Muriel Drive","P6A 6X5","SSM",46.52306174,-84.24393504,711384.4000000004,5155856.550000001
133,,"Kerr Drive","P6A 5J1","SSM",46.51773251,-84.25882564,710262.9399999995,5155224.630000001
34,,"Cambridge Place","P6A 6E9","SSM",46.51653951,-84.27426895,709082.9800000004,5155051.039999999
311,,"River Road","P6A 5K9","SSM",46.51979214,-84.24451484,711352.6199999992,5155491.710000001
30,,"Carol Court","P6A 4S2","SSM",46.51431451,-84.26801126,709571.5299999993,5154820.42
287,,"Dacey Road","P6A 5J9","SSM",46.52394504,-84.25778146,710319.0399999991,5155917.6899999995
100,,"Robin Street","P6A 5X9","SSM",46.52318662,-84.26694323,709619.3100000005,5155809.039999999
31,,"Queensgate Boulevard","P6A 6Y6","SSM",46.52546821,-84.24837021,711034.9199999999,5156112.0600000005
321,,"Parkland Crescent","P6A 6R3","SSM",46.51539088,-84.25992202,710187.8800000008,5154961.529999999
104,,"Rankin Road","P6A 4R8","SSM",46.52417175,-84.2636776,709865.9700000007,5155927.18
1062,,"McNabb Street","P6B 2A2","SSM",46.52336325,-84.27447988,709040.6099999994,5155808.67
2128,,"Queen Street East","P6A 5T7","SSM",46.50349069,-84.26361025,709950.8200000003,5153629.48
245,,"Anna Street","P6B 3S9","SSM",46.53157612,-84.27016816,709339.7200000007,5156732.640000001
66,,"Oak Park Crescent","P6A 5A9","SSM",46.49955834,-84.27123196,709381.1699999999,5153172.3100000005
81,,"Manitou Drive","P6B 5K4","SSM",46.52776518,-84.27580569,708922.0399999991,5156294.26
70,,"Wiber Street","P6B 5L3","SSM",46.52730771,-84.27288043,709148.1300000008,5156251.18
98,,"Chartwell Drive","P6A 6A2","SSM",46.51448732,-84.27196416,709267.6500000004,5154829.130000001
57,,"Muriel Drive","P6A 6X4","SSM",46.52325743,-84.24438397,711349.2100000009,5155877.09
125,,"Cambridge Place","P6A 6E8","SSM",46.51697577,-84.27681506,708886.0099999998,5155092.77
123,,"Kerr Drive","P6A 5J1","SSM",46.51755138,-84.25844089,710293.1500000004,5155205.529999999
704,,"Frontenac Street","P6A 0B7","SSM",46.53675876,-84.24201774,711478.2400000002,5157383.57
62,,"Oak Park Crescent","P6A 5A9","SSM",46.49969963,-84.27085813,709409.3100000005,5153189
3,,"Chambers Avenue","P6A 4T9","SSM",46.50974455,-84.27029011,709414.2899999991,5154306.6
26,,"Softwood Drive","P6A 6R8","SSM",46.51979437,-84.25135089,710828.2899999991,5155473.67
172,,"Boundary Road","P6A 5B9","SSM",46.50647156,-84.27048132,709412.1999999993,5153942.43
85,,"Manitou Drive","P6B 5K4","SSM",46.52790103,-84.27580345,708921.6899999995,5156309.359999999
67,,"East Champagne Drive","P6A 6S8","SSM",46.50974533,-84.26095132,710130.6999999993,5154331.51
65,,"Elaine Court","P6A 4S1","SSM",46.51374222,-84.2692925,709475.4499999993,5154753.43
46,,"McNeice Street","P6A 5V2","SSM",46.50040478,-84.26516496,709843.4199999999,5153282.470000001
68,,"Glen Avenue","P6A 5E2","SSM",46.50575585,-84.26465267,709862.1199999992,5153878.390000001
76,,"Jean Avenue","P6B 4B4","SSM",46.5299757,-84.27253411,709164.4399999995,5156548.539999999
94,,"Dell Avenue","P6A 5R6","SSM",46.50307358,-84.26991601,709468.6300000008,5153566.380000001
317,,"Parkland Crescent","P6A 6R4","SSM",46.51551875,-84.25978991,710197.5199999996,5154976.09
1074,,"McNabb Street","P6B 2A2","SSM",46.5234207,-84.27412288,709067.7699999996,5155816
1078,,"McNabb Street","P6B 2A2","SSM",46.52342202,-84.27393636,709082.0700000003,5155816.640000001
410,,"Chambers Avenue","P6A 4W5","SSM",46.52159325,-84.25897136,710236.8599999994,5155653.210000001
486,,"Gran Street","P6A 0C4","Rankin",46.53341166,-84.25519824,710480.5600000005,5156976.42
23,,"MacMurray Avenue","P6A 5W7","SSM",46.518904,-84.25676787,710416.25,5155360.279999999
25,,"Gran Street","P6A 0C6","Rankin",46.52678602,-84.26835575,709497.1300000008,5156205.220000001
60,,"Glen Avenue","P6A 5E2","SSM",46.50559365,-84.2643021,709889.6400000006,5153861.300000001
710,,"Frontenac Street","P6A 0B7","SSM",46.53688432,-84.24148109,711518.9000000004,5157398.960000001
267,,"Chambers Avenue","P6A 4V9","SSM",46.5170951,-84.26283577,709957.8100000005,5155143.130000001
3924,,"Queen Street East","P6A 5K9","SSM",46.52514392,-84.24896423,710990.6199999992,5156074.4399999995
8,,"Woodlawn Avenue","P6A 6V1","SSM",46.51689062,-84.25033046,710917.8000000007,5155153.76
166,,"Birchwood Street","P6A 5R8","SSM",46.51166872,-84.26217946,710029.0700000003,5154541.949999999
131,,"Willowdale Street","P6A 6V6","SSM",46.51687704,-84.25009895,710935.6099999994,5155152.869999999
145,,"Bristol Place","P6A 6L9","SSM",46.51375991,-84.27450606,709075.4600000009,5154741.57
108,,"Ashgrove Avenue","P6A 4X2","SSM",46.51428893,-84.26492443,709808.4100000001,5154825.779999999
127,,"Kerr Drive","P6A 5J1","SSM",46.5176227,-84.25865294,710276.6099999994,5155212.890000001
249,,"Anna Street","P6B 3S9","SSM",46.53173397,-84.27015229,709340.3300000001,5156750.220000001
312,,"Eastern Avenue","P6A 4R6","SSM",46.52337366,-84.2616607,710023.7300000004,5155843.869999999
1992,,"Queen Street East","P6A 2H2","SSM",46.49974062,-84.26736047,709677.5199999996,5153202.84
31,,"Gran Street","P6A 0C6","Rankin",46.52688896,-84.26806841,709518.7699999996,5156217.42
137,,"Carlbert Street","P6A 5C9","SSM",46.50675931,-84.26977736,709465.0999999996,5153976.27
61,,"Muriel Drive","P6A 6X4","SSM",46.5233162,-84.24451451,711338.9700000007,5155883.27
16,,"Woodlawn Avenue","P6A 6V1","SSM",46.51706191,-84.25067525,710890.6899999995,5155171.869999999
18,,"Pontiac Street","P6A 0C6","Rankin",46.5264864,-84.26630362,709655.6600000001,5156177.380000001
162,,"Birchwood Street","P6A 5R8","SSM",46.51157333,-84.2623111,710019.3399999999,5154531
86,,"Jean Avenue","P6B 4B4","SSM",46.52999516,-84.27207112,709199.8699999992,5156551.93
323,,"River Road","P6A 5K9","SSM",46.51970895,-84.24362543,711421.1600000001,5155484.85
146,,"Bristol Place","P6A 6L8","SSM",46.51332595,-84.27427669,709094.7200000007,5154693.960000001
107,,"Denwood Drive","P6A 5R4","SSM",46.50840906,-84.26266327,710004.5199999996,5154178.48
81,,"Cambridge Place","P6A 6E8","SSM",46.51548219,-84.27710157,708869.7599999998,5154926.0600000005
42,,"Ashgrove Avenue","P6A 4X2","SSM",46.51248155,-84.26671965,709677.6600000001,5154620.1899999995
98,,"Dell Avenue","P6A 5R6","SSM",46.50326412,-84.26990894,709468.4399999995,5153587.57
735,,"River Road","P6A 5K9","SSM",46.53221989,-84.23610243,711949.4700000007,5156895.130000001
134,,"Birchwood Street","P6A 5R8","SSM",46.51070801,-84.26336524,709941.8100000005,5154432.050000001
64,,"Glen Avenue","P6A 5E2","SSM",46.50567589,-84.2644931,709874.6699999999,5153869.93
47,,"Melville Road","P6A 5J4","SSM",46.52340539,-84.25968374,710175.2300000004,5155852.66
281,,"Chambers Avenue","P6A 4V9","SSM",46.51742589,-84.26248005,709983.8200000003,5155180.83
11,,"Gran Street","P6A 0C6","Rankin",46.52716783,-84.26941158,709414.6899999995,5156244.84
38,,"Ashgrove Avenue","P6A 4X2","SSM",46.5123729,-84.26685416,709667.7599999998,5154607.76
63,,"Boundary Road","P6A 5B7","SSM",46.50390799,-84.26645992,709730.5800000001,5153668.27
79,,"Cambridge Place","P6A 6E8","SSM",46.51549466,-84.27702416,708875.6500000004,5154927.65
138,,"Birchwood Street","P6A 5R8","SSM",46.51081705,-84.26321285,709953.0800000001,5154444.57
56,,"Glen Avenue","P6A 5E2","SSM",46.50552951,-84.26413783,709902.4900000002,5153854.609999999
12,,"Woodlawn Avenue","P6A 6V1","SSM",46.51698118,-84.25046956,710906.7799999993,5155163.449999999
129,,"Carlbert Street","P6A 5C9","SSM",46.50648848,-84.26952411,709485.5700000003,5153946.85
94,,"Jean Avenue","P6B 4B4","SSM",46.52995848,-84.27186183,709216.0600000005,5156548.41
224,,"Bennett Boulevard","P6A 4N1","SSM",46.51049841,-84.27133873,709330.9499999993,5154387.58
51,,"Melville Road","P6A 5J4","SSM",46.52347874,-84.25990549,710157.9399999995,5155860.220000001
23,,"Softwood Drive","P6A 6R8","SSM",46.51968484,-84.2507482,710874.9399999995,5155463.109999999
7,,"Parkshore Drive","P6A 6B1","SSM",46.51075923,-84.25306261,710731.9499999993,5154465.199999999
20,,"Woodlawn Avenue","P6A 6V1","SSM",46.51717231,-84.25076029,710883.7400000002,5155183.91
315,,"River Road","P6A 5K9","SSM",46.51949254,-84.24390691,711400.4100000001,5155460.050000001
316,,"Eastern Avenue","P6A 4R6","SSM",46.523482,-84.26155473,710031.4399999995,5155856.1899999995
133,,"Carlbert Street","P6A 5C9","SSM",46.50663012,-84.26965531,709474.9600000009,5153962.24
271,,"Chambers Avenue","P6A 4V9","SSM",46.51722103,-84.26271641,709966.4800000004,5155157.4399999995
42,,"Carol Court","P6A 4S2","SSM",46.51468385,-84.2676337,709599.0700000003,5154862.460000001
135,,"Willowdale Street","P6A 6V6","SSM",46.51708029,-84.24999547,710942.7599999998,5155175.73
176,,"Dacey Road","P6A 5J7","SSM",46.5221538,-84.25297818,710694.3499999996,5155731.48
4,,"Par Avenue","P6A 6L2","SSM",46.50986876,-84.27301652,709204.6600000001,5154313.17
38,,"Carol Court","P6A 4S2","SSM",46.51476554,-84.26776806,709588.4499999993,5154871.18
74,,"Celene Court","P6A 4S7","SSM",46.51862103,-84.26323679,709921.1699999999,5155311.609999999
76,,"Anna Street","P6B 3S8","SSM",46.52650856,-84.27261128,709171.8399999999,5156163.1
68,,"Celene Court","P6A 4S7","SSM",46.51868919,-84.26341067,709907.5700000003,5155318.720000001
71,,"Elaine Court","P6A 4S1","SSM",46.51372927,-84.26900283,709497.7200000007,5154752.76
319,,"River Road","P6A 5K9","SSM",46.51958669,-84.24372809,711413.7599999998,5155470.99
15,,"Gran Street","P6A 0C6","Rankin",46.52714466,-84.26907058,709440.9299999997,5156243.17
156,,"Wiber Street","P6B 5L9","SSM",46.53024052,-84.2725511,709162.1199999992,5156577.92
75,,"Cambridge Place","P6A 6E8","SSM",46.51548831,-84.27677652,708894.6699999999,5154927.6
10,,"Robin Street","P6A 5X9","SSM",46.5216961,-84.26545251,709739.3800000008,5155647.390000001
77,,"Cambridge Place","P6A 6E8","SSM",46.51547841,-84.27685197,708888.9199999999,5154926.300000001
1239,,"Trunk Road","P6A 6X8","SSM",46.53061686,-84.25308456,710653.4499999993,5156671.529999999
44,,"Jemmette Street","P6A 5X7","SSM",46.51914819,-84.25864083,710271.6500000004,5155382.42
322,,"Eastern Avenue","P6A 4R6","SSM",46.5235894,-84.26139443,710043.3200000003,5155868.550000001
192,,"Manitou Drive","P6B 5L1","SSM",46.53157566,-84.2752521,708949.8699999992,5156719.109999999
14,,"Dauphin Drive","P6A 5E8","SSM",46.5119255,-84.26338973,709935.2400000002,5154567.26
150,,"Bristol Place","P6A 6L8","SSM",46.51343806,-84.2740754,709109.7300000004,5154706.949999999
160,,"Wiber Street","P6B 5L9","SSM",46.53038198,-84.27248233,709166.8499999996,5156593.82
25,,"Cambridge Place","P6A 6E8","SSM",46.51608722,-84.27388248,709114.3599999994,5155001.8100000005
175,,"River Road","P6A 6C3","SSM",46.51580109,-84.24801638,711099.5199999996,5155038.890000001
94,,"Robin Street","P6A 5X9","SSM",46.52327722,-84.2666487,709641.5500000007,5155819.890000001
154,,"Bristol Place","P6A 6L8","SSM",46.51350095,-84.27390474,709122.5800000001,5154714.390000001
